Index,bladder,femur-left,femur-right,heart,kidney-left,kidney-right,liver,lung-left,lung-right,pancreas,spleen
image_02037,0,0,0,0,0,0,0,0,0,1,0
image_02038,0,0,0,0,0,0,1,0,0,0,0
image_02039,0,0,0,0,0,0,0,0,1,0,0
image_02040,0,0,0,0,0,0,1,0,0,0,0
image_02041,0,0,0,0,0,1,0,0,0,0,0
image_02042,0,0,0,0,0,0,1,0,0,0,0
image_02043,0,1,0,0,0,0,0,0,0,0,0
image_02044,0,0,1,0,0,0,0,0,0,0,0
image_02045,0,0,0,0,0,0,0,0,0,0,1
image_02046,0,0,0,0,0,0,0,0,1,0,0
image_02047,0,0,0,0,0,1,0,0,0,0,0
image_02048,0,0,0,0,0,0,0,0,0,0,1
image_02049,0,0,0,0,0,0,0,0,1,0,0
image_02050,0,0,0,0,0,0,1,0,0,0,0
image_02051,0,0,0,0,0,0,0,1,0,0,0
image_02052,0,0,0,0,0,0,0,1,0,0,0
image_02053,1,0,0,0,0,0,0,0,0,0,0
image_02054,0,0,1,0,0,0,0,0,0,0,0
image_02055,0,0,0,0,0,0,1,0,0,0,0
image_02056,0,0,0,0,0,0,0,0,0,1,0
image_02057,0,0,0,0,0,0,0,1,0,0,0
image_02058,0,0,0,0,0,0,1,0,0,0,0
image_02059,0,0,0,0,0,1,0,0,0,0,0
image_02060,0,0,0,0,0,0,0,0,0,0,1
image_02061,0,0,0,0,0,0,0,0,1,0,0
image_02062,0,0,0,0,0,0,0,0,0,0,1
image_02063,0,0,0,1,0,0,0,0,0,0,0
image_02064,0,0,0,0,0,0,0,1,0,0,0
image_02065,0,0,1,0,0,0,0,0,0,0,0
image_02066,0,0,0,0,0,0,1,0,0,0,0
image_02067,0,0,0,0,0,0,0,0,0,0,1
image_02068,0,0,0,0,0,0,1,0,0,0,0
image_02069,0,1,0,0,0,0,0,0,0,0,0
image_02070,0,0,0,0,0,0,1,0,0,0,0
image_02071,0,0,0,0,0,0,0,0,1,0,0
image_02072,0,0,0,1,0,0,0,0,0,0,0
image_02073,0,0,0,0,0,0,1,0,0,0,0
image_02074,0,0,0,0,0,0,1,0,0,0,0
image_02075,0,0,0,0,0,1,0,0,0,0,0
image_02076,0,0,0,0,0,1,0,0,0,0,0
image_02077,0,0,0,0,0,0,0,1,0,0,0
image_02078,0,0,0,0,0,0,0,1,0,0,0
image_02079,0,0,0,0,0,1,0,0,0,0,0
image_02080,1,0,0,0,0,0,0,0,0,0,0
image_02081,1,0,0,0,0,0,0,0,0,0,0
image_02082,0,0,0,0,0,0,1,0,0,0,0
image_02083,0,0,0,0,0,0,0,0,1,0,0
image_02084,0,0,0,0,0,0,0,0,0,0,1
image_02085,0,0,0,0,0,0,0,0,1,0,0
image_02086,0,0,0,0,0,1,0,0,0,0,0
image_02087,0,0,0,0,0,0,1,0,0,0,0
image_02088,0,0,0,0,0,1,0,0,0,0,0
image_02089,0,0,0,0,0,0,1,0,0,0,0
image_02090,0,0,0,0,0,1,0,0,0,0,0
image_02091,0,0,0,0,0,0,0,0,0,1,0
image_02092,0,0,0,0,0,0,0,1,0,0,0
image_02093,0,0,0,0,0,0,0,0,0,1,0
image_02094,0,0,0,0,0,0,1,0,0,0,0
image_02095,0,0,0,0,0,0,1,0,0,0,0
image_02096,0,0,0,0,1,0,0,0,0,0,0
image_02097,0,0,0,0,0,1,0,0,0,0,0
image_02098,0,0,0,0,0,0,0,0,1,0,0
image_02099,0,0,0,0,0,0,1,0,0,0,0
image_02100,0,0,0,0,0,0,0,0,1,0,0
image_02101,0,0,1,0,0,0,0,0,0,0,0
image_02102,0,0,0,0,0,1,0,0,0,0,0
image_02103,0,0,0,0,0,0,0,0,1,0,0
image_02104,0,0,0,0,0,0,0,0,1,0,0
image_02105,0,0,0,0,0,0,0,1,0,0,0
image_02106,0,0,0,0,0,0,0,1,0,0,0
image_02107,0,0,0,0,1,0,0,0,0,0,0
image_02108,0,0,0,0,0,0,1,0,0,0,0
image_02109,0,0,0,0,0,0,0,1,0,0,0
image_02110,0,0,0,0,0,0,0,0,1,0,0
image_02111,0,0,0,0,1,0,0,0,0,0,0
image_02112,0,0,0,0,0,0,0,0,0,0,1
image_02113,0,0,0,0,0,0,0,1,0,0,0
image_02114,0,0,0,0,0,0,0,0,0,0,1
image_02115,0,0,0,0,0,0,0,0,1,0,0
image_02116,0,0,0,0,0,1,0,0,0,0,0
image_02117,0,0,0,0,0,1,0,0,0,0,0
image_02118,0,0,0,0,0,0,0,0,0,1,0
image_02119,0,0,0,0,0,0,0,1,0,0,0
image_02120,0,0,0,0,0,1,0,0,0,0,0
image_02121,0,0,0,0,1,0,0,0,0,0,0
image_02122,0,0,0,0,0,0,0,1,0,0,0
image_02123,0,0,0,0,1,0,0,0,0,0,0
image_02124,0,0,0,0,0,0,0,0,0,0,1
image_02125,0,0,0,0,0,0,1,0,0,0,0
image_02126,0,0,0,0,0,0,1,0,0,0,0
image_02127,0,0,0,0,0,0,0,0,0,1,0
image_02128,0,0,0,0,1,0,0,0,0,0,0
image_02129,0,0,0,0,0,0,0,0,0,0,1
image_02130,0,0,0,0,0,1,0,0,0,0,0
image_02131,0,0,0,0,0,1,0,0,0,0,0
image_02132,0,0,0,0,0,0,0,1,0,0,0
image_02133,0,0,0,0,0,0,0,0,1,0,0
image_02134,0,0,0,0,0,0,0,0,0,0,1
image_02135,0,0,0,0,0,0,0,0,1,0,0
image_02136,0,0,0,0,0,0,0,1,0,0,0
image_02137,0,0,0,0,1,0,0,0,0,0,0
image_02138,0,0,0,0,0,0,1,0,0,0,0
image_02139,0,0,0,0,1,0,0,0,0,0,0
image_02140,0,0,0,0,0,1,0,0,0,0,0
image_02141,0,0,0,0,0,0,1,0,0,0,0
image_02142,0,0,0,0,0,0,1,0,0,0,0
image_02143,0,0,0,0,0,1,0,0,0,0,0
image_02144,0,0,0,0,0,1,0,0,0,0,0
image_02145,0,0,0,0,0,0,0,0,0,0,1
image_02146,0,0,0,0,0,0,0,0,0,1,0
image_02147,0,0,0,0,0,0,0,0,0,1,0
image_02148,0,0,0,0,0,0,1,0,0,0,0
image_02149,1,0,0,0,0,0,0,0,0,0,0
image_02150,0,0,1,0,0,0,0,0,0,0,0
image_02151,0,0,0,0,0,0,1,0,0,0,0
image_02152,0,0,0,1,0,0,0,0,0,0,0
image_02153,0,0,0,1,0,0,0,0,0,0,0
image_02154,0,0,0,0,0,1,0,0,0,0,0
image_02155,0,0,0,0,1,0,0,0,0,0,0
image_02156,1,0,0,0,0,0,0,0,0,0,0
image_02157,1,0,0,0,0,0,0,0,0,0,0
image_02158,0,0,0,0,0,1,0,0,0,0,0
image_02159,0,0,0,0,0,0,1,0,0,0,0
image_02160,0,0,0,0,0,0,0,0,1,0,0
image_02161,0,0,0,0,0,1,0,0,0,0,0
image_02162,0,0,0,0,0,0,0,0,0,0,1
image_02163,0,0,0,0,0,0,0,0,1,0,0
image_02164,0,0,0,0,0,0,1,0,0,0,0
image_02165,0,0,0,0,1,0,0,0,0,0,0
image_02166,0,0,0,0,0,0,0,0,1,0,0
image_02167,0,0,0,0,0,1,0,0,0,0,0
image_02168,0,0,0,0,0,0,0,0,0,1,0
image_02169,0,0,0,0,0,0,0,0,0,0,1
image_02170,1,0,0,0,0,0,0,0,0,0,0
image_02171,0,0,0,0,0,0,1,0,0,0,0
image_02172,0,0,0,0,1,0,0,0,0,0,0
image_02173,0,0,0,1,0,0,0,0,0,0,0
image_02174,0,0,0,0,0,0,1,0,0,0,0
image_02175,0,0,0,0,0,0,0,0,1,0,0
image_02176,0,0,0,0,0,0,0,0,0,0,1
image_02177,0,0,0,0,0,0,1,0,0,0,0
image_02178,0,0,0,0,0,0,1,0,0,0,0
image_02179,0,0,0,1,0,0,0,0,0,0,0
image_02180,1,0,0,0,0,0,0,0,0,0,0
image_02181,0,0,0,0,0,1,0,0,0,0,0
image_02182,0,0,0,0,0,0,0,1,0,0,0
image_02183,0,0,0,0,0,0,0,0,0,0,1
image_02184,0,1,0,0,0,0,0,0,0,0,0
image_02185,0,0,0,0,0,0,0,0,0,0,1
image_02186,0,0,0,1,0,0,0,0,0,0,0
image_02187,0,0,0,0,1,0,0,0,0,0,0
image_02188,0,0,1,0,0,0,0,0,0,0,0
image_02189,0,0,0,0,0,0,0,0,0,1,0
image_02190,0,0,0,0,0,0,0,1,0,0,0
image_02191,1,0,0,0,0,0,0,0,0,0,0
image_02192,0,0,0,0,0,0,0,0,0,1,0
image_02193,0,0,0,0,0,0,0,1,0,0,0
image_02194,0,0,0,0,1,0,0,0,0,0,0
image_02195,0,0,0,0,0,0,1,0,0,0,0
image_02196,0,0,0,0,0,1,0,0,0,0,0
image_02197,0,0,0,0,1,0,0,0,0,0,0
image_02198,0,0,0,0,0,0,1,0,0,0,0
image_02199,0,0,0,0,1,0,0,0,0,0,0
image_02200,0,0,0,0,0,0,1,0,0,0,0
image_02201,0,0,0,0,0,0,0,0,1,0,0
image_02202,0,0,0,0,0,0,1,0,0,0,0
image_02203,0,0,1,0,0,0,0,0,0,0,0
image_02204,0,0,0,0,0,0,1,0,0,0,0
image_02205,0,0,0,0,0,1,0,0,0,0,0
image_02206,0,0,0,0,0,1,0,0,0,0,0
image_02207,0,0,0,0,0,0,0,0,0,1,0
image_02208,0,0,0,0,0,1,0,0,0,0,0
image_02209,0,0,0,0,0,0,1,0,0,0,0
image_02210,0,0,1,0,0,0,0,0,0,0,0
image_02211,0,0,0,0,0,0,1,0,0,0,0
image_02212,0,0,0,0,0,0,1,0,0,0,0
image_02213,0,0,0,0,1,0,0,0,0,0,0
image_02214,0,0,0,0,1,0,0,0,0,0,0
image_02215,0,0,0,0,0,0,0,0,0,1,0
image_02216,0,0,0,0,0,0,0,0,0,1,0
image_02217,0,1,0,0,0,0,0,0,0,0,0
image_02218,0,0,0,1,0,0,0,0,0,0,0
image_02219,0,0,0,0,1,0,0,0,0,0,0
image_02220,0,0,0,0,0,0,0,0,0,0,1
image_02221,0,0,0,0,0,0,0,0,1,0,0
image_02222,0,1,0,0,0,0,0,0,0,0,0
image_02223,0,0,0,0,0,0,0,0,1,0,0
image_02224,0,0,0,0,0,0,0,0,0,1,0
image_02225,0,0,0,0,0,0,0,1,0,0,0
image_02226,0,0,0,0,0,0,0,0,0,0,1
image_02227,0,0,0,1,0,0,0,0,0,0,0
image_02228,0,0,0,0,1,0,0,0,0,0,0
image_02229,0,0,0,0,1,0,0,0,0,0,0
image_02230,0,0,0,0,0,0,0,1,0,0,0
image_02231,0,0,0,0,0,0,0,0,0,1,0
image_02232,0,0,0,0,0,0,0,1,0,0,0
image_02233,0,0,0,0,0,0,0,0,0,1,0
image_02234,0,0,0,0,0,0,0,0,1,0,0
image_02235,0,0,0,0,0,1,0,0,0,0,0
image_02236,0,0,0,0,0,0,0,1,0,0,0
image_02237,0,0,0,1,0,0,0,0,0,0,0
image_02238,0,0,0,0,0,1,0,0,0,0,0
image_02239,0,0,0,0,0,1,0,0,0,0,0
image_02240,0,0,0,0,0,0,0,0,1,0,0
image_02241,0,0,0,0,0,0,0,0,0,0,1
image_02242,0,0,0,0,0,0,0,1,0,0,0
image_02243,0,0,0,0,0,1,0,0,0,0,0
image_02244,0,0,1,0,0,0,0,0,0,0,0
image_02245,0,0,0,0,0,0,0,0,0,1,0
image_02246,0,0,0,0,0,0,0,0,0,0,1
image_02247,0,0,1,0,0,0,0,0,0,0,0
image_02248,0,0,0,0,0,1,0,0,0,0,0
image_02249,0,1,0,0,0,0,0,0,0,0,0
image_02250,0,0,0,0,1,0,0,0,0,0,0
image_02251,0,0,0,0,0,0,0,0,0,0,1
image_02252,1,0,0,0,0,0,0,0,0,0,0
image_02253,0,0,0,0,0,0,0,0,0,0,1
image_02254,0,0,0,0,0,0,0,0,1,0,0
image_02255,0,0,0,0,0,0,0,0,0,1,0
image_02256,0,0,0,0,0,0,0,0,0,0,1
image_02257,0,0,0,0,1,0,0,0,0,0,0
image_02258,0,0,0,0,0,0,0,0,1,0,0
image_02259,0,0,0,0,1,0,0,0,0,0,0
image_02260,0,0,0,0,1,0,0,0,0,0,0
image_02261,0,0,0,0,0,0,0,0,0,0,1
image_02262,0,0,0,0,0,0,0,0,0,1,0
image_02263,0,0,0,0,1,0,0,0,0,0,0
image_02264,0,0,0,0,0,0,0,0,0,0,1
image_02265,0,0,0,0,0,0,0,1,0,0,0
image_02266,0,0,0,0,0,0,0,0,1,0,0
image_02267,0,0,0,0,0,0,0,0,0,1,0
image_02268,0,0,0,0,0,0,0,0,1,0,0
image_02269,0,0,0,0,0,0,1,0,0,0,0
image_02270,0,0,0,0,0,0,0,0,0,0,1
image_02271,0,0,0,0,0,0,0,1,0,0,0
image_02272,0,0,0,0,0,0,1,0,0,0,0
image_02273,0,0,0,0,0,0,1,0,0,0,0
image_02274,0,0,0,0,0,0,0,1,0,0,0
image_02275,0,0,0,0,0,0,1,0,0,0,0
image_02276,0,0,0,0,0,0,1,0,0,0,0
image_02277,0,0,0,0,0,1,0,0,0,0,0
image_02278,0,0,0,1,0,0,0,0,0,0,0
image_02279,0,0,0,0,0,0,0,0,0,0,1
image_02280,0,0,0,0,0,0,1,0,0,0,0
image_02281,1,0,0,0,0,0,0,0,0,0,0
image_02282,0,0,0,0,1,0,0,0,0,0,0
image_02283,1,0,0,0,0,0,0,0,0,0,0
image_02284,0,0,0,0,0,0,0,0,0,1,0
image_02285,0,0,0,0,1,0,0,0,0,0,0
image_02286,0,0,0,0,0,0,0,0,1,0,0
image_02287,0,0,0,0,0,0,0,1,0,0,0
image_02288,0,0,0,0,0,1,0,0,0,0,0
image_02289,0,0,0,0,0,0,0,1,0,0,0
image_02290,0,0,0,0,0,0,0,1,0,0,0
image_02291,0,0,0,0,1,0,0,0,0,0,0
image_02292,0,0,0,0,0,0,0,0,0,0,1
image_02293,0,0,0,0,0,0,0,0,0,1,0
image_02294,0,0,0,0,0,0,0,0,1,0,0
image_02295,0,0,0,0,0,0,0,0,0,0,1
image_02296,0,0,0,0,0,0,0,0,0,0,1
image_02297,0,0,0,0,0,1,0,0,0,0,0
image_02298,0,0,0,0,0,0,0,0,0,0,1
image_02299,0,0,0,0,0,0,1,0,0,0,0
image_02300,0,0,0,0,1,0,0,0,0,0,0
image_02301,0,0,0,0,0,0,1,0,0,0,0
image_02302,0,0,0,0,0,0,0,0,0,1,0
image_02303,0,0,0,0,1,0,0,0,0,0,0
image_02304,0,1,0,0,0,0,0,0,0,0,0
image_02305,0,0,0,1,0,0,0,0,0,0,0
image_02306,0,0,0,0,0,0,0,0,0,0,1
image_02307,0,0,0,0,0,0,0,0,0,1,0
image_02308,0,0,0,0,0,0,0,1,0,0,0
image_02309,0,0,0,0,0,0,1,0,0,0,0
image_02310,0,0,0,0,0,0,1,0,0,0,0
image_02311,0,0,0,0,0,1,0,0,0,0,0
image_02312,0,0,1,0,0,0,0,0,0,0,0
image_02313,0,1,0,0,0,0,0,0,0,0,0
image_02314,0,0,0,0,0,0,0,0,1,0,0
image_02315,0,0,0,0,0,0,0,0,0,0,1
image_02316,0,0,0,0,0,0,1,0,0,0,0
image_02317,0,0,0,0,0,0,0,0,0,0,1
image_02318,0,0,0,0,0,0,0,0,0,0,1
image_02319,0,0,0,0,0,0,1,0,0,0,0
image_02320,0,0,0,0,0,0,1,0,0,0,0
image_02321,0,0,0,0,0,1,0,0,0,0,0
image_02322,0,0,0,0,0,0,1,0,0,0,0
image_02323,0,0,0,0,0,0,0,0,1,0,0
image_02324,0,0,0,0,0,0,0,0,0,1,0
image_02325,0,0,0,0,0,1,0,0,0,0,0
image_02326,0,0,0,0,0,0,1,0,0,0,0
image_02327,0,0,0,0,0,0,1,0,0,0,0
image_02328,0,1,0,0,0,0,0,0,0,0,0
image_02329,0,0,0,0,0,1,0,0,0,0,0
image_02330,0,0,1,0,0,0,0,0,0,0,0
image_02331,0,0,0,0,0,1,0,0,0,0,0
image_02332,0,0,0,0,0,1,0,0,0,0,0
image_02333,0,0,0,0,0,0,0,0,0,0,1
image_02334,0,0,0,0,0,0,0,0,1,0,0
image_02335,0,0,0,0,1,0,0,0,0,0,0
image_02336,1,0,0,0,0,0,0,0,0,0,0
image_02337,0,0,0,0,0,0,1,0,0,0,0
image_02338,0,0,0,0,0,0,1,0,0,0,0
image_02339,0,0,0,0,0,0,0,0,0,0,1
image_02340,0,0,0,0,0,0,1,0,0,0,0
image_02341,0,0,0,0,0,1,0,0,0,0,0
image_02342,0,0,0,0,0,0,0,0,0,0,1
image_02343,0,0,0,0,0,1,0,0,0,0,0
image_02344,0,0,0,0,0,0,1,0,0,0,0
image_02345,0,0,0,1,0,0,0,0,0,0,0
image_02346,0,0,0,0,0,0,0,0,1,0,0
image_02347,1,0,0,0,0,0,0,0,0,0,0
image_02348,0,0,0,0,0,0,1,0,0,0,0
image_02349,0,0,0,0,0,0,0,0,0,1,0
image_02350,0,0,1,0,0,0,0,0,0,0,0
image_02351,0,0,0,0,0,0,0,0,0,0,1
image_02352,0,0,0,0,0,1,0,0,0,0,0
image_02353,0,0,0,0,0,0,0,0,0,0,1
image_02354,0,0,0,0,0,0,0,0,1,0,0
image_02355,0,0,0,0,0,0,0,0,1,0,0
image_02356,1,0,0,0,0,0,0,0,0,0,0
image_02357,0,0,1,0,0,0,0,0,0,0,0
image_02358,0,0,0,0,0,1,0,0,0,0,0
image_02359,0,0,0,0,0,0,0,1,0,0,0
image_02360,0,0,0,0,0,0,1,0,0,0,0
image_02361,0,0,0,0,0,0,0,0,0,1,0
image_02362,1,0,0,0,0,0,0,0,0,0,0
image_02363,0,0,0,0,0,0,0,0,0,0,1
image_02364,0,0,0,0,1,0,0,0,0,0,0
image_02365,0,0,0,0,0,0,1,0,0,0,0
image_02366,0,0,0,0,0,0,0,0,0,0,1
image_02367,0,0,0,0,0,0,0,0,0,0,1
image_02368,0,0,0,0,1,0,0,0,0,0,0
image_02369,0,0,0,0,0,0,1,0,0,0,0
image_02370,0,0,0,0,0,0,0,0,0,1,0
image_02371,0,0,0,0,0,0,0,0,1,0,0
image_02372,0,0,0,0,0,0,0,1,0,0,0
image_02373,0,0,0,0,0,0,0,0,1,0,0
image_02374,0,0,0,0,0,0,1,0,0,0,0
image_02375,0,1,0,0,0,0,0,0,0,0,0
image_02376,0,0,0,0,0,0,0,1,0,0,0
image_02377,0,0,0,1,0,0,0,0,0,0,0
image_02378,0,0,0,0,0,1,0,0,0,0,0
image_02379,0,0,0,1,0,0,0,0,0,0,0
image_02380,0,0,0,0,1,0,0,0,0,0,0
image_02381,0,0,0,0,1,0,0,0,0,0,0
image_02382,0,0,0,0,0,0,0,0,0,0,1
image_02383,0,0,0,0,0,0,1,0,0,0,0
image_02384,0,1,0,0,0,0,0,0,0,0,0
image_02385,0,0,0,0,0,0,1,0,0,0,0
image_02386,0,0,0,0,0,0,0,1,0,0,0
image_02387,0,0,0,0,0,0,1,0,0,0,0
image_02388,0,0,0,0,0,0,0,0,0,0,1
image_02389,0,0,0,0,0,0,0,1,0,0,0
image_02390,1,0,0,0,0,0,0,0,0,0,0
image_02391,1,0,0,0,0,0,0,0,0,0,0
image_02392,0,0,0,0,1,0,0,0,0,0,0
image_02393,0,1,0,0,0,0,0,0,0,0,0
image_02394,0,0,0,0,0,0,0,0,0,1,0
image_02395,0,0,0,0,0,0,0,1,0,0,0
image_02396,0,0,0,0,0,0,0,0,1,0,0
image_02397,0,0,0,0,0,0,0,0,0,0,1
image_02398,0,0,0,0,0,0,0,0,0,0,1
image_02399,0,0,0,0,1,0,0,0,0,0,0
image_02400,0,0,0,0,0,0,1,0,0,0,0
image_02401,0,0,0,0,0,0,0,0,1,0,0
image_02402,0,0,0,0,0,1,0,0,0,0,0
image_02403,0,0,0,1,0,0,0,0,0,0,0
image_02404,0,0,0,0,0,1,0,0,0,0,0
image_02405,0,0,0,0,0,0,0,0,0,0,1
image_02406,0,0,0,0,0,0,1,0,0,0,0
image_02407,0,0,0,0,1,0,0,0,0,0,0
image_02408,0,0,0,0,0,0,0,0,0,1,0
image_02409,0,0,0,0,0,0,0,1,0,0,0
image_02410,0,0,0,0,0,0,0,0,1,0,0
image_02411,0,0,0,0,0,0,1,0,0,0,0
image_02412,0,0,0,0,0,0,0,0,0,1,0
image_02413,0,0,0,0,1,0,0,0,0,0,0
image_02414,0,1,0,0,0,0,0,0,0,0,0
image_02415,0,0,0,0,0,0,0,0,0,0,1
image_02416,0,0,0,1,0,0,0,0,0,0,0
image_02417,0,0,0,0,0,0,0,0,1,0,0
image_02418,0,0,0,0,0,1,0,0,0,0,0
image_02419,0,0,0,0,0,0,0,0,1,0,0
image_02420,0,0,0,0,0,0,0,0,1,0,0
image_02421,1,0,0,0,0,0,0,0,0,0,0
image_02422,0,0,0,1,0,0,0,0,0,0,0
image_02423,0,0,0,0,0,1,0,0,0,0,0
image_02424,0,0,0,0,0,0,1,0,0,0,0
image_02425,0,0,0,0,0,0,1,0,0,0,0
image_02426,0,0,0,0,0,0,1,0,0,0,0
image_02427,0,0,0,0,0,0,0,0,1,0,0
image_02428,0,0,0,0,1,0,0,0,0,0,0
image_02429,0,0,0,0,0,0,1,0,0,0,0
image_02430,0,0,0,0,0,0,0,1,0,0,0
image_02431,0,0,0,0,0,1,0,0,0,0,0
image_02432,0,0,0,0,0,0,0,0,0,1,0
image_02433,0,0,0,0,0,0,1,0,0,0,0
image_02434,1,0,0,0,0,0,0,0,0,0,0
image_02435,0,0,0,0,1,0,0,0,0,0,0
image_02436,0,0,0,0,0,1,0,0,0,0,0
image_02437,0,0,0,0,0,0,1,0,0,0,0
image_02438,0,0,1,0,0,0,0,0,0,0,0
image_02439,0,0,0,0,0,0,1,0,0,0,0
image_02440,0,0,0,0,0,0,1,0,0,0,0
image_02441,0,0,0,0,1,0,0,0,0,0,0
image_02442,0,0,0,0,0,0,0,1,0,0,0
image_02443,0,0,0,0,0,0,0,1,0,0,0
image_02444,1,0,0,0,0,0,0,0,0,0,0
image_02445,1,0,0,0,0,0,0,0,0,0,0
image_02446,0,0,0,0,0,0,1,0,0,0,0
image_02447,0,0,0,0,0,0,1,0,0,0,0
image_02448,0,0,0,1,0,0,0,0,0,0,0
image_02449,0,0,0,0,0,0,0,1,0,0,0
image_02450,0,0,0,0,0,1,0,0,0,0,0
image_02451,0,0,0,0,0,0,0,1,0,0,0
image_02452,0,0,0,0,0,0,1,0,0,0,0
image_02453,0,0,0,0,0,0,1,0,0,0,0
image_02454,0,0,0,0,0,0,0,0,0,1,0
image_02455,0,0,0,0,0,0,1,0,0,0,0
image_02456,0,0,0,0,0,0,0,0,0,0,1
image_02457,0,0,0,1,0,0,0,0,0,0,0
image_02458,0,0,0,0,0,1,0,0,0,0,0
image_02459,0,0,0,0,0,0,0,0,1,0,0
image_02460,0,0,0,0,0,0,1,0,0,0,0
image_02461,0,0,0,0,0,0,0,0,0,1,0
image_02462,1,0,0,0,0,0,0,0,0,0,0
image_02463,0,0,0,0,0,0,1,0,0,0,0
image_02464,0,0,0,0,0,1,0,0,0,0,0
image_02465,0,0,0,0,1,0,0,0,0,0,0
image_02466,0,0,0,0,0,1,0,0,0,0,0
image_02467,0,0,0,0,0,0,0,1,0,0,0
image_02468,0,0,0,0,0,0,0,0,0,0,1
image_02469,0,0,0,0,0,0,0,1,0,0,0
image_02470,0,0,0,0,0,1,0,0,0,0,0
image_02471,0,0,0,0,0,0,1,0,0,0,0
image_02472,0,0,0,0,1,0,0,0,0,0,0
image_02473,0,0,0,0,0,1,0,0,0,0,0
image_02474,0,0,0,0,0,1,0,0,0,0,0
image_02475,0,0,0,0,0,0,0,0,0,1,0
image_02476,0,0,0,0,1,0,0,0,0,0,0
image_02477,0,0,0,0,0,0,0,1,0,0,0
image_02478,0,0,0,0,0,0,1,0,0,0,0
image_02479,0,0,0,0,0,0,1,0,0,0,0
image_02480,0,0,0,0,0,0,0,1,0,0,0
image_02481,0,0,0,0,1,0,0,0,0,0,0
image_02482,0,0,0,0,0,0,0,0,0,1,0
image_02483,0,0,0,0,0,0,1,0,0,0,0
image_02484,0,0,0,0,0,1,0,0,0,0,0
image_02485,0,0,0,0,0,0,0,1,0,0,0
image_02486,0,0,0,0,1,0,0,0,0,0,0
image_02487,1,0,0,0,0,0,0,0,0,0,0
image_02488,0,0,0,0,0,0,0,1,0,0,0
image_02489,0,0,0,0,0,0,1,0,0,0,0
image_02490,0,0,0,1,0,0,0,0,0,0,0
image_02491,0,0,0,0,0,0,1,0,0,0,0
image_02492,0,0,0,0,0,1,0,0,0,0,0
image_02493,0,0,0,0,1,0,0,0,0,0,0
image_02494,0,0,0,0,0,0,0,1,0,0,0
image_02495,0,0,0,0,1,0,0,0,0,0,0
image_02496,0,0,0,0,0,0,1,0,0,0,0
image_02497,0,0,0,0,0,1,0,0,0,0,0
image_02498,0,0,0,0,0,0,0,0,0,1,0
image_02499,0,0,0,0,0,0,0,0,0,0,1
image_02500,0,0,0,0,0,0,0,0,1,0,0
image_02501,0,0,0,0,0,0,1,0,0,0,0
image_02502,0,0,0,0,0,0,0,0,0,0,1
image_02503,0,0,0,0,0,1,0,0,0,0,0
image_02504,0,0,0,0,0,1,0,0,0,0,0
image_02505,0,0,0,0,0,0,0,0,1,0,0
image_02506,0,0,0,0,0,0,1,0,0,0,0
image_02507,0,0,0,0,0,0,0,0,0,0,1
image_02508,0,1,0,0,0,0,0,0,0,0,0
image_02509,0,0,1,0,0,0,0,0,0,0,0
image_02510,0,0,0,0,0,0,0,0,0,1,0
image_02511,0,0,1,0,0,0,0,0,0,0,0
image_02512,0,0,0,0,0,0,1,0,0,0,0
image_02513,0,0,0,0,0,0,1,0,0,0,0
image_02514,0,0,0,0,0,0,1,0,0,0,0
image_02515,0,0,0,0,0,0,1,0,0,0,0
image_02516,1,0,0,0,0,0,0,0,0,0,0
image_02517,0,0,0,0,0,0,0,1,0,0,0
image_02518,0,0,1,0,0,0,0,0,0,0,0
image_02519,0,0,0,0,0,0,0,0,0,0,1
image_02520,0,0,0,0,0,0,0,1,0,0,0
image_02521,0,0,0,0,0,0,0,1,0,0,0
image_02522,0,0,0,0,0,0,0,0,0,1,0
image_02523,0,0,0,0,1,0,0,0,0,0,0
image_02524,0,0,0,0,0,1,0,0,0,0,0
image_02525,0,0,0,0,0,0,0,0,1,0,0
image_02526,1,0,0,0,0,0,0,0,0,0,0
image_02527,0,0,0,0,0,0,0,0,0,0,1
image_02528,0,0,0,0,0,0,1,0,0,0,0
image_02529,0,0,0,0,0,0,0,0,0,1,0
image_02530,0,0,0,0,0,1,0,0,0,0,0
image_02531,0,0,0,0,0,0,0,0,1,0,0
image_02532,0,0,0,0,0,0,0,0,0,1,0
image_02533,0,0,0,0,1,0,0,0,0,0,0
image_02534,1,0,0,0,0,0,0,0,0,0,0
image_02535,0,0,0,0,1,0,0,0,0,0,0
image_02536,0,0,0,0,0,0,0,1,0,0,0
image_02537,0,0,0,0,0,0,0,0,0,1,0
image_02538,0,0,0,0,0,0,1,0,0,0,0
image_02539,0,0,0,0,0,0,1,0,0,0,0
image_02540,0,0,0,0,0,0,0,0,0,1,0
image_02541,0,0,0,0,0,1,0,0,0,0,0
image_02542,0,0,0,0,1,0,0,0,0,0,0
image_02543,0,0,0,0,0,1,0,0,0,0,0
image_02544,0,0,0,0,0,0,0,1,0,0,0
image_02545,0,0,0,0,0,0,0,0,0,1,0
image_02546,0,0,0,0,0,0,1,0,0,0,0
image_02547,0,0,0,0,0,1,0,0,0,0,0
image_02548,0,0,0,0,1,0,0,0,0,0,0
image_02549,0,0,0,0,0,0,0,0,1,0,0
image_02550,0,0,0,0,0,0,1,0,0,0,0
image_02551,0,0,0,0,0,1,0,0,0,0,0
image_02552,0,0,0,0,1,0,0,0,0,0,0
